"GAME_ID","event_id","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","WCTIMESTRING","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PLAYER1_TEAM_CITY","PLAYER1_TEAM_NICKNAME","PLAYER1_TEAM_ABBREVIATION","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PLAYER2_TEAM_CITY","PLAYER2_TEAM_NICKNAME","PLAYER2_TEAM_ABBREVIATION","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","PLAYER3_TEAM_CITY","PLAYER3_TEAM_NICKNAME","PLAYER3_TEAM_ABBREVIATION","game_clock"
21500506,312,2,1,4,"5:39 PM","3:37","MISS Afflalo 25' 3PT Jump Shot",NA,"","","",4,201167,"Arron Afflalo",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",0,0,"",NA,"","","",217
21500506,313,4,0,4,"5:39 PM","3:36","Anthony REBOUND (Off:5 Def:3)",NA,"","","",4,2546,"Carmelo Anthony",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",0,0,"",NA,"","","",216
21500506,314,6,2,4,"5:39 PM","3:35","",NA,"Sefolosha S.FOUL (P2.T3) (S.Corbin)","","",5,200757,"Thabo Sefolosha",1610612737,"Atlanta","Hawks","ATL",4,2546,"Carmelo Anthony",1610612752,"New York","Knicks","NYK",1,0,"",NA,"","","",215
21500506,315,3,11,4,"5:39 PM","3:35","Anthony Free Throw 1 of 2 (8 PTS)",NA,"","89 - 104","15",4,2546,"Carmelo Anthony",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",0,0,"",NA,"","","",215
21500506,317,8,0,4,"5:39 PM","3:35","",NA,"SUB: Patterson FOR Bazemore","","",5,203145,"Kent Bazemore",1610612737,"Atlanta","Hawks","ATL",5,203934,"Lamar Patterson",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",215
21500506,318,3,12,4,"5:39 PM","3:35","Anthony Free Throw 2 of 2 (9 PTS)",NA,"","89 - 105","16",4,2546,"Carmelo Anthony",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",0,0,"",NA,"","","",215
21500506,320,2,1,4,"5:40 PM","3:26","",NA,"MISS Scott 25' 3PT Jump Shot","","",5,203118,"Mike Scott",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",0,0,"",NA,"","","",206
21500506,321,4,0,4,"5:40 PM","3:25","Anthony REBOUND (Off:5 Def:4)",NA,"","","",4,2546,"Carmelo Anthony",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",0,0,"",NA,"","","",205
21500506,322,1,1,4,"5:40 PM","3:10","Anthony 20' Jump Shot (11 PTS)",NA,"","89 - 107","18",4,2546,"Carmelo Anthony",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",0,0,"",NA,"","","",190
21500506,323,6,2,4,"5:40 PM","3:00","Porzingis S.FOUL (P3.T3) (H.Workman)",NA,"","","",4,204001,"Kristaps Porzingis",1610612752,"New York","Knicks","NYK",5,201952,"Jeff Teague",1610612737,"Atlanta","Hawks","ATL",1,0,"",NA,"","","",180
21500506,324,3,11,4,"5:40 PM","3:00","",NA,"Teague Free Throw 1 of 2 (8 PTS)","90 - 107","17",5,201952,"Jeff Teague",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",0,0,"",NA,"","","",180
21500506,326,8,0,4,"5:40 PM","3:00","",NA,"SUB: Tavares FOR Horford","","",5,201143,"Al Horford",1610612737,"Atlanta","Hawks","ATL",5,204002,"Edy Tavares",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",180
21500506,327,8,0,4,"5:40 PM","3:00","",NA,"SUB: Holiday FOR Sefolosha","","",5,200757,"Thabo Sefolosha",1610612737,"Atlanta","Hawks","ATL",5,203200,"Justin Holiday",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",180
21500506,328,3,12,4,"5:41 PM","3:00","",NA,"Teague Free Throw 2 of 2 (9 PTS)","91 - 107","16",5,201952,"Jeff Teague",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",0,0,"",NA,"","","",180
21500506,330,6,28,4,"5:41 PM","2:54","",NA,"Patterson Personal Take Foul (P1.T4) (S.Foster)","","",5,203934,"Lamar Patterson",1610612737,"Atlanta","Hawks","ATL",4,2546,"Carmelo Anthony",1610612752,"New York","Knicks","NYK",1,0,"",NA,"","","",174
21500506,331,8,0,4,"5:41 PM","2:54","",NA,"SUB: Mack FOR Teague","","",5,201952,"Jeff Teague",1610612737,"Atlanta","Hawks","ATL",5,202714,"Shelvin Mack",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",174
21500506,332,8,0,4,"5:41 PM","2:54","SUB: Thomas FOR Anthony",NA,"","","",4,2546,"Carmelo Anthony",1610612752,"New York","Knicks","NYK",4,202498,"Lance Thomas",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",174
21500506,333,8,0,4,"5:41 PM","2:54","SUB: Galloway FOR Porzingis",NA,"","","",4,204001,"Kristaps Porzingis",1610612752,"New York","Knicks","NYK",4,204038,"Langston Galloway",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",174
21500506,334,8,0,4,"5:41 PM","2:54","SUB: Grant FOR Afflalo",NA,"","","",4,201167,"Arron Afflalo",1610612752,"New York","Knicks","NYK",4,1626170,"Jerian Grant",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",174
21500506,335,8,0,4,"5:41 PM","2:54","SUB: O'Quinn FOR Calderon",NA,"","","",4,101181,"Jose Calderon",1610612752,"New York","Knicks","NYK",4,203124,"Kyle O'Quinn",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",174
21500506,336,1,1,4,"5:42 PM","2:44","Grant 20' Jump Shot (8 PTS) (O'Quinn 1 AST)",NA,"","91 - 109","18",4,1626170,"Jerian Grant",1610612752,"New York","Knicks","NYK",4,203124,"Kyle O'Quinn",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",164
21500506,337,5,1,4,"5:42 PM","2:27","O'Quinn STEAL (1 STL)",NA,"Holiday Bad Pass Turnover (P1.T15)","","",5,203200,"Justin Holiday",1610612737,"Atlanta","Hawks","ATL",4,203124,"Kyle O'Quinn",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",147
21500506,338,5,1,4,"5:42 PM","2:16","O'Quinn Bad Pass Turnover (P1.T15)",NA,"Mack STEAL (1 STL)","","",4,203124,"Kyle O'Quinn",1610612752,"New York","Knicks","NYK",5,202714,"Shelvin Mack",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",136
21500506,339,1,5,4,"5:42 PM","2:11","",NA,"Scott 2' Layup (5 PTS) (Holiday 1 AST)","93 - 109","16",5,203118,"Mike Scott",1610612737,"Atlanta","Hawks","ATL",5,203200,"Justin Holiday",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",131
21500506,340,2,63,4,"5:43 PM","1:40","MISS O'Quinn 17' Fadeaway Jumper",NA,"","","",4,203124,"Kyle O'Quinn",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",0,0,"",NA,"","","",100
21500506,341,4,0,4,"5:43 PM","1:39","",NA,"Tavares REBOUND (Off:1 Def:3)","","",5,204002,"Edy Tavares",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",0,0,"",NA,"","","",99
21500506,342,1,5,4,"5:43 PM","1:34","",NA,"Tavares 3' Layup (4 PTS) (Mack 5 AST)","95 - 109","14",5,204002,"Edy Tavares",1610612737,"Atlanta","Hawks","ATL",5,202714,"Shelvin Mack",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",94
21500506,343,2,42,4,"5:43 PM","1:24","MISS Grant 2' Driving Layup",NA,"","","",4,1626170,"Jerian Grant",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",0,0,"",NA,"","","",84
21500506,344,4,0,4,"5:43 PM","1:19","KNICKS Rebound",NA,"","","",2,1610612752,"",NA,"","","",0,0,"",NA,"","","",0,0,"",NA,"","","",79
21500506,345,2,1,4,"5:43 PM","1:19","MISS Grant 14' Jump Shot",NA,"","","",4,1626170,"Jerian Grant",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",0,0,"",NA,"","","",79
21500506,346,4,0,4,"5:43 PM","1:18","",NA,"Holiday REBOUND (Off:0 Def:1)","","",5,203200,"Justin Holiday",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",0,0,"",NA,"","","",78
21500506,347,2,5,4,"5:43 PM","1:15","Grant BLOCK (1 BLK)",NA,"MISS Mack 2' Layup","","",5,202714,"Shelvin Mack",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",4,1626170,"Jerian Grant",1610612752,"New York","Knicks","NYK",75
21500506,348,4,0,4,"5:43 PM","1:10","",NA,"Hawks Rebound","","",3,1610612737,"",NA,"","","",0,0,"",NA,"","","",0,0,"",NA,"","","",70
21500506,349,1,42,4,"5:44 PM","0:51","",NA,"Holiday 3' Driving Layup (2 PTS)","97 - 109","12",5,203200,"Justin Holiday",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",0,0,"",NA,"","","",51
21500506,350,6,4,4,"5:44 PM","0:50","O'Quinn OFF.Foul (P1) (S.Foster)",NA,"","","",4,203124,"Kyle O'Quinn",1610612752,"New York","Knicks","NYK",5,203934,"Lamar Patterson",1610612737,"Atlanta","Hawks","ATL",1,0,"",NA,"","","",50
21500506,351,5,5,4,"5:44 PM","0:50","O'Quinn Foul Turnover (P2.T16)",NA,"","","",4,203124,"Kyle O'Quinn",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",1,0,"",NA,"","","",50
21500506,352,2,1,4,"5:44 PM","0:42","",NA,"MISS Patterson 25' 3PT Jump Shot","","",5,203934,"Lamar Patterson",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",0,0,"",NA,"","","",42
21500506,353,4,0,4,"5:45 PM","0:41","Thomas REBOUND (Off:0 Def:3)",NA,"","","",4,202498,"Lance Thomas",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",0,0,"",NA,"","","",41
21500506,354,1,1,4,"5:45 PM","0:27","Williams 15' Jump Shot (6 PTS) (O'Quinn 2 AST)",NA,"","97 - 111","14",4,202682,"Derrick Williams",1610612752,"New York","Knicks","NYK",4,203124,"Kyle O'Quinn",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",27
21500506,355,6,2,4,"5:45 PM","0:18","Thomas S.FOUL (P4.T4) (S.Foster)",NA,"","","",4,202498,"Lance Thomas",1610612752,"New York","Knicks","NYK",5,204002,"Edy Tavares",1610612737,"Atlanta","Hawks","ATL",1,0,"",NA,"","","",18
21500506,356,3,11,4,"5:45 PM","0:18","",NA,"MISS Tavares Free Throw 1 of 2","","",5,204002,"Edy Tavares",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",0,0,"",NA,"","","",18
21500506,357,4,1,4,"5:45 PM","0:18","",NA,"Hawks Rebound","","",3,1610612737,"",NA,"","","",0,0,"",NA,"","","",0,0,"",NA,"","","",18
21500506,358,3,12,4,"5:45 PM","0:18","",NA,"MISS Tavares Free Throw 2 of 2","","",5,204002,"Edy Tavares",1610612737,"Atlanta","Hawks","ATL",0,0,"",NA,"","","",0,0,"",NA,"","","",18
21500506,360,4,0,4,"5:46 PM","0:17","O'Quinn REBOUND (Off:0 Def:1)",NA,"","","",4,203124,"Kyle O'Quinn",1610612752,"New York","Knicks","NYK",0,0,"",NA,"","","",0,0,"",NA,"","","",17
21500506,556,13,0,4,"5:46 PM","0:00","",NA,"","97 - 111","14",0,0,"",NA,"","","",0,0,"",NA,"","","",0,0,"",NA,"","","",0
